site,tree,Year,Area
HM6,153,2006,0.028
HM6,153,2006,0.029
HM6,153,2007,0.03
HM6,153,2007,0.048
HM6,153,2007,0.05
HM6,153,2008,0.029
HM6,153,2008,0.031
HM6,153,2008,0.034
HM6,153,2008,0.039
HM6,153,2008,0.056
HM6,153,2008,0.094
HM6,153,2008,0.095
HM6,153,2008,0.187
HM6,153,2009,0.021
HM6,153,2009,0.023
HM6,153,2009,0.038
HM6,153,2009,0.04
HM6,153,2010,0.022
HM6,153,2010,0.023
HM6,153,2010,0.025
HM6,153,2010,0.027
HM6,153,2010,0.03
HM6,153,2010,0.049
HM6,153,2011,0.034
HM6,153,2011,0.036
HM6,153,2011,0.037
HM6,153,2011,0.038
HM6,153,2011,0.038
HM6,153,2011,0.039
HM6,153,2011,0.041
HM6,153,2011,0.045
HM6,153,2011,0.046
HM6,153,2011,0.049
HM6,153,2012,0.039
HM6,153,2012,0.051
HM6,153,2013,0.019
HM6,153,2013,0.021
HM6,153,2013,0.023
HM6,153,2013,0.023
HM6,153,2013,0.025
HM6,153,2013,0.026
HM6,153,2013,0.027
HM6,153,2013,0.029
HM6,153,2013,0.029
HM6,153,2013,0.03
HM6,153,2013,0.031
HM6,153,2013,0.033
HM6,153,2013,0.034
HM6,153,2014,0.037
HM6,153,2014,0.038
HM6,153,2014,0.051
HM6,153,2015,0.027
HM6,153,2015,0.03
HM6,153,2015,0.037
HM6,153,2015,0.039
HM6,153,2015,0.057
HM6,153,2016,0.015
HM6,153,2016,0.036
HM6,153,2016,0.037
HM6,153,2016,0.038
HM6,153,2016,0.043
HM6,153,2016,0.048
HM6,153,2016,0.052
HM6,153,2016,0.06
HM6,153,2017,0.03
HM6,153,2018,0.024
HM6,153,2018,0.035
HM6,153,2018,0.036
HM6,153,2019,0
HM6,153,2020,0.028
HM6,154,2000,0.019
HM6,154,2000,0.023
HM6,154,2000,0.026
HM6,154,2000,0.027
HM6,154,2000,0.028
HM6,154,2000,0.035
HM6,154,2000,0.037
HM6,154,2001,0.011
HM6,154,2001,0.011
HM6,154,2001,0.012
HM6,154,2001,0.014
HM6,154,2001,0.015
HM6,154,2001,0.016
HM6,154,2001,0.017
HM6,154,2001,0.02
HM6,154,2001,0.02
HM6,154,2001,0.022
HM6,154,2001,0.026
HM6,154,2002,0
HM6,154,2003,0.01
HM6,154,2003,0.012
HM6,154,2003,0.012
HM6,154,2003,0.015
HM6,154,2004,0.01
HM6,154,2004,0.012
HM6,154,2004,0.012
HM6,154,2004,0.016
HM6,154,2004,0.019
HM6,154,2005,0.013
HM6,154,2005,0.013
HM6,154,2005,0.014
HM6,154,2005,0.014
HM6,154,2005,0.014
HM6,154,2005,0.015
HM6,154,2005,0.016
HM6,154,2005,0.017
HM6,154,2005,0.017
HM6,154,2005,0.019
HM6,154,2005,0.022
HM6,154,2006,0
HM6,154,2007,2.92E-05
HM6,154,2007,0.013
HM6,154,2007,0.013
HM6,154,2007,0.015
HM6,154,2007,0.015
HM6,154,2007,0.016
HM6,154,2007,0.016
HM6,154,2007,0.019
HM6,154,2007,0.019
HM6,154,2007,0.023
HM6,154,2007,0.024
HM6,154,2007,0.024
HM6,154,2007,0.024
HM6,154,2007,0.024
HM6,154,2007,0.035
HM6,154,2008,0.012
HM6,154,2008,0.014
HM6,154,2008,0.014
HM6,154,2008,0.016
HM6,154,2008,0.017
HM6,154,2008,0.017
HM6,154,2008,0.019
HM6,154,2008,0.019
HM6,154,2008,0.019
HM6,154,2008,0.02
HM6,154,2008,0.022
HM6,154,2008,0.028
HM6,154,2009,0.005
HM6,154,2009,0.007
HM6,154,2009,0.011
HM6,154,2009,0.013
HM6,154,2009,0.014
HM6,154,2009,0.017
HM6,154,2009,0.022
HM6,154,2010,0.008
HM6,154,2010,0.008
HM6,154,2010,0.012
HM6,154,2010,0.014
HM6,154,2010,0.015
HM6,154,2010,0.015
HM6,154,2010,0.017
HM6,154,2010,0.019
HM6,154,2010,0.019
HM6,154,2010,0.02
HM6,154,2010,0.025
HM6,154,2011,0.005
HM6,154,2011,0.01
HM6,154,2011,0.011
HM6,154,2011,0.011
HM6,154,2011,0.014
HM6,154,2011,0.014
HM6,154,2011,0.015
HM6,154,2011,0.015
HM6,154,2011,0.017
HM6,154,2011,0.018
HM6,154,2011,0.018
HM6,154,2012,0.004
HM6,154,2012,0.007
HM6,154,2012,0.011
HM6,154,2012,0.015
HM6,154,2012,0.016
HM6,154,2012,0.019
HM6,154,2012,0.02
HM6,154,2012,0.021
HM6,154,2012,0.022
HM6,154,2013,0.021
HM6,154,2013,0.027
HM6,154,2014,0.028
HM6,154,2014,0.085
HM6,154,2015,0.009
HM6,154,2015,0.012
HM6,154,2015,0.012
HM6,154,2015,0.012
HM6,154,2015,0.014
HM6,154,2015,0.017
HM6,154,2015,0.018
HM6,154,2015,0.019
HM6,154,2015,0.021
HM6,154,2015,0.026
HM6,154,2016,0.011
HM6,154,2016,0.012
HM6,154,2016,0.015
HM6,154,2016,0.015
HM6,154,2016,0.018
HM6,154,2016,0.019
HM6,154,2016,0.024
HM6,154,2016,0.026
HM6,154,2016,0.028
HM6,154,2016,0.032
HM6,154,2016,0.053
HM6,154,2017,0.012
HM6,154,2017,0.019
HM6,154,2017,0.02
HM6,154,2017,0.021
HM6,154,2017,0.025
HM6,154,2017,0.028
HM6,154,2017,0.031
HM6,154,2017,0.035
HM6,154,2018,0.009
HM6,154,2018,0.013
HM6,154,2018,0.016
HM6,154,2019,0.01
HM6,154,2019,0.011
HM6,154,2019,0.011
HM6,154,2019,0.013
HM6,154,2019,0.014
HM6,154,2019,0.017
HM6,154,2019,0.018
HM6,154,2019,0.019
HM6,154,2019,0.021
HM6,154,2019,0.024
HM6,154,2020,0.008
HM6,154,2020,0.012
HM6,154,2020,0.012
HM6,154,2020,0.014
HM6,154,2020,0.015
HM6,154,2020,0.017
HM6,154,2020,0.019
HM6,154,2020,0.032
HM6,155,2008,0.007
HM6,155,2008,0.008
HM6,155,2008,0.008
HM6,155,2008,0.008
HM6,155,2008,0.008
HM6,155,2008,0.008
HM6,155,2008,0.01
HM6,155,2008,0.011
HM6,155,2008,0.012
HM6,155,2008,0.012
HM6,155,2008,0.013
HM6,155,2009,0.002
HM6,155,2009,0.006
HM6,155,2009,0.009
HM6,155,2009,0.01
HM6,155,2009,0.01
HM6,155,2009,0.011
HM6,155,2009,0.013
HM6,155,2009,0.014
HM6,155,2009,0.016
HM6,155,2010,0.011
HM6,155,2010,0.011
HM6,155,2010,0.014
HM6,155,2010,0.015
HM6,155,2010,0.016
HM6,155,2010,0.017
HM6,155,2010,0.017
HM6,155,2010,0.018
HM6,155,2010,0.021
HM6,155,2011,0.006
HM6,155,2011,0.009
HM6,155,2011,0.013
HM6,155,2011,0.014
HM6,155,2011,0.016
HM6,155,2011,0.021
HM6,155,2012,0.011
HM6,155,2012,0.015
HM6,155,2012,0.015
HM6,155,2012,0.019
HM6,155,2012,0.019
HM6,155,2012,0.02
HM6,155,2012,0.021
HM6,155,2012,0.023
HM6,155,2013,0.015
HM6,155,2013,0.019
HM6,155,2013,0.036
HM6,155,2013,0.039
HM6,155,2014,0.012
HM6,155,2014,0.015
HM6,155,2014,0.015
HM6,155,2014,0.017
HM6,155,2014,0.018
HM6,155,2014,0.018
HM6,155,2014,0.019
HM6,155,2014,0.02
HM6,155,2015,0.009
HM6,155,2015,0.009
HM6,155,2015,0.01
HM6,155,2015,0.01
HM6,155,2015,0.014
HM6,155,2015,0.017
HM6,155,2015,0.018
HM6,155,2015,0.02
HM6,155,2015,0.02
HM6,155,2015,0.028
HM6,155,2015,0.044
HM6,155,2016,0.012
HM6,155,2016,0.015
HM6,155,2016,0.015
HM6,155,2016,0.016
HM6,155,2016,0.016
HM6,155,2016,0.021
HM6,155,2016,0.021
HM6,155,2016,0.022
HM6,155,2016,0.022
HM6,155,2016,0.022
HM6,155,2017,0.023
HM6,155,2017,0.028
HM6,155,2017,0.031
HM6,155,2017,0.038
HM6,155,2018,0.012
HM6,155,2018,0.022
HM6,155,2018,0.023
HM6,155,2018,0.023
HM6,155,2018,0.024
HM6,155,2019,0.015
HM6,155,2019,0.015
HM6,155,2019,0.016
HM6,155,2019,0.016
HM6,155,2019,0.017
HM6,155,2019,0.019
HM6,155,2019,0.02
HM6,155,2019,0.022
HM6,155,2019,0.023
HM6,155,2019,0.024
HM6,155,2019,0.025
HM6,155,2019,0.032
HM6,155,2020,0.012
HM6,155,2020,0.013
HM6,155,2020,0.015
HM6,155,2020,0.017
HM6,155,2020,0.018
HM6,155,2020,0.019
HM6,155,2020,0.021
HM6,155,2020,0.025
HM6,155,2020,0.027
HM6,155,2020,0.028
HM6,155,2020,0.028
HM6,156,2002,0
HM6,156,2003,0.017
HM6,156,2004,0.008
HM6,156,2004,0.012
HM6,156,2004,0.019
HM6,156,2004,0.023
HM6,156,2005,0.006
HM6,156,2005,0.007
HM6,156,2006,0.01
HM6,156,2006,0.019
HM6,156,2007,0.009
HM6,156,2007,0.014
HM6,156,2007,0.018
HM6,156,2007,0.027
HM6,156,2007,0.029
HM6,156,2007,0.03
HM6,156,2007,0.033
HM6,156,2007,0.034
HM6,156,2007,0.036
HM6,156,2008,0
HM6,156,2009,0.013
HM6,156,2009,0.027
HM6,156,2010,0.013
HM6,156,2010,0.028
HM6,156,2010,0.039
HM6,156,2011,0.018
HM6,156,2012,0.016
HM6,156,2013,0.012
HM6,156,2013,0.017
HM6,156,2013,0.02
HM6,156,2013,0.021
HM6,156,2013,0.022
HM6,156,2013,0.022
HM6,156,2013,0.024
HM6,156,2014,0.004
HM6,156,2015,0.007
HM6,156,2015,0.011
HM6,156,2015,0.012
HM6,156,2015,0.013
HM6,156,2015,0.013
HM6,156,2015,0.018
HM6,156,2015,0.019
HM6,156,2015,0.019
HM6,156,2016,0.004
HM6,156,2016,0.02
HM6,156,2017,0.009
HM6,156,2017,0.016
HM6,156,2017,0.018
HM6,156,2017,0.018
HM6,156,2018,0
HM6,156,2019,0
HM6,156,2020,0.007
HM6,157,2000,0.016
HM6,157,2000,0.02
HM6,157,2000,0.021
HM6,157,2001,0.022
HM6,157,2001,0.024
HM6,157,2001,0.024
HM6,157,2001,0.027
HM6,157,2001,0.028
HM6,157,2001,0.039
HM6,157,2002,0.021
HM6,157,2002,0.027
HM6,157,2002,0.029
HM6,157,2002,0.034
HM6,157,2002,0.034
HM6,157,2002,0.036
HM6,157,2002,0.047
HM6,157,2003,0.037
HM6,157,2004,0.016
HM6,157,2004,0.032
HM6,157,2005,0.014
HM6,157,2005,0.016
HM6,157,2006,0.016
HM6,157,2006,0.021
HM6,157,2006,0.022
HM6,157,2006,0.031
HM6,157,2006,0.033
HM6,157,2007,0.013
HM6,157,2007,0.022
HM6,157,2007,0.033
HM6,157,2007,0.035
HM6,157,2008,0.007
HM6,157,2008,0.014
HM6,157,2008,0.014
HM6,157,2008,0.017
HM6,157,2008,0.019
HM6,157,2008,0.019
HM6,157,2008,0.023
HM6,157,2008,0.026
HM6,157,2008,0.028
HM6,157,2008,0.028
HM6,157,2008,0.036
HM6,157,2008,0.042
HM6,157,2009,0.019
HM6,157,2009,0.02
HM6,157,2009,0.028
HM6,157,2009,0.03
HM6,157,2009,0.031
HM6,157,2009,0.037
HM6,157,2009,0.039
HM6,157,2010,0.019
HM6,157,2010,0.024
HM6,157,2010,0.029
HM6,157,2010,0.032
HM6,157,2010,0.033
HM6,157,2010,0.034
HM6,157,2010,0.048
HM6,157,2011,0.012
HM6,157,2011,0.022
HM6,157,2011,0.023
HM6,157,2011,0.026
HM6,157,2011,0.027
HM6,157,2011,0.03
HM6,157,2011,0.039
HM6,157,2012,0.029
HM6,157,2012,0.034
HM6,157,2012,0.039
HM6,157,2012,0.048
HM6,157,2013,0.024
HM6,157,2013,0.029
HM6,157,2013,0.036
HM6,157,2013,0.043
HM6,157,2014,0.023
HM6,157,2014,0.026
HM6,157,2014,0.044
HM6,157,2015,0.036
HM6,157,2015,0.056
HM6,157,2016,0.022
HM6,157,2016,0.026
HM6,157,2016,0.026
HM6,157,2016,0.028
HM6,157,2016,0.041
HM6,157,2016,0.044
HM6,157,2016,0.048
HM6,157,2017,0.01
HM6,157,2017,0.019
HM6,157,2017,0.023
HM6,157,2017,0.023
HM6,157,2017,0.026
HM6,157,2017,0.027
HM6,157,2017,0.027
HM6,157,2017,0.027
HM6,157,2017,0.03
HM6,157,2017,0.039
HM6,157,2017,0.039
HM6,157,2017,0.057
HM6,157,2017,0.059
HM6,157,2017,0.066
HM6,157,2018,0.015
HM6,157,2018,0.019
HM6,157,2018,0.019
HM6,157,2018,0.021
HM6,157,2018,0.024
HM6,157,2018,0.027
HM6,157,2018,0.027
HM6,157,2018,0.035
HM6,157,2019,0
HM6,157,2020,0.014
HM6,157,2020,0.018
HM6,157,2020,0.019
HM6,157,2020,0.021
HM6,157,2020,0.023
HM6,157,2020,0.025
HM6,157,2020,0.028
HM6,157,2020,0.028
HM6,157,2020,0.028
HM6,157,2020,0.032
HM6,158,2000,0.007
HM6,158,2000,0.011
HM6,158,2000,0.014
HM6,158,2000,0.015
HM6,158,2000,0.015
HM6,158,2000,0.016
HM6,158,2000,0.018
HM6,158,2000,0.021
HM6,158,2000,0.022
HM6,158,2000,0.022
HM6,158,2000,0.024
HM6,158,2000,0.025
HM6,158,2000,0.026
HM6,158,2000,0.028
HM6,158,2000,0.05
HM6,158,2001,0.014
HM6,158,2001,0.016
HM6,158,2001,0.016
HM6,158,2001,0.018
HM6,158,2001,0.02
HM6,158,2001,0.021
HM6,158,2001,0.021
HM6,158,2001,0.022
HM6,158,2001,0.023
HM6,158,2001,0.025
HM6,158,2001,0.028
HM6,158,2001,0.03
HM6,158,2002,0.012
HM6,158,2003,0.027
HM6,158,2003,0.043
HM6,158,2004,0.004
HM6,158,2004,0.016
HM6,158,2004,0.019
HM6,158,2004,0.02
HM6,158,2004,0.022
HM6,158,2004,0.024
HM6,158,2004,0.027
HM6,158,2004,0.027
HM6,158,2004,0.028
HM6,158,2004,0.03
HM6,158,2004,0.036
HM6,158,2004,0.049
HM6,158,2005,0.017
HM6,158,2005,0.02
HM6,158,2005,0.02
HM6,158,2005,0.024
HM6,158,2005,0.025
HM6,158,2005,0.029
HM6,158,2005,0.034
HM6,158,2005,0.037
HM6,158,2005,0.047
HM6,158,2006,0.03
HM6,158,2007,0.018
HM6,158,2007,0.019
HM6,158,2007,0.023
HM6,158,2007,0.024
HM6,158,2007,0.025
HM6,158,2007,0.028
HM6,158,2007,0.034
HM6,158,2007,0.042
HM6,158,2008,0.024
HM6,158,2008,0.03
HM6,158,2008,0.033
HM6,158,2008,0.036
HM6,158,2009,0.013
HM6,158,2009,0.019
HM6,158,2009,0.021
HM6,158,2009,0.03
HM6,158,2010,0.013
HM6,158,2010,0.014
HM6,158,2010,0.014
HM6,158,2010,0.02
HM6,158,2010,0.02
HM6,158,2010,0.02
HM6,158,2010,0.02
HM6,158,2010,0.021
HM6,158,2010,0.025
HM6,158,2010,0.027
HM6,158,2010,0.027
HM6,158,2010,0.027
HM6,158,2010,0.029
HM6,158,2010,0.033
HM6,158,2010,0.057
HM6,158,2011,0.018
HM6,158,2011,0.02
HM6,158,2011,0.024
HM6,158,2011,0.026
HM6,158,2011,0.026
HM6,158,2011,0.03
HM6,158,2011,0.033
HM6,158,2012,0.012
HM6,158,2012,0.015
HM6,158,2012,0.015
HM6,158,2012,0.017
HM6,158,2012,0.021
HM6,158,2012,0.023
HM6,158,2012,0.025
HM6,158,2012,0.028
HM6,158,2012,0.029
HM6,158,2012,0.034
HM6,158,2013,0.018
HM6,158,2013,0.019
HM6,158,2013,0.02
HM6,158,2013,0.021
HM6,158,2013,0.028
HM6,158,2013,0.032
HM6,158,2013,0.067
HM6,158,2014,0.027
HM6,158,2015,0.019
HM6,158,2015,0.021
HM6,158,2015,0.023
HM6,158,2015,0.025
HM6,158,2015,0.031
HM6,158,2015,0.034
HM6,158,2016,0.015
HM6,158,2016,0.017
HM6,158,2016,0.02
HM6,158,2016,0.022
HM6,158,2017,0.017
HM6,158,2017,0.017
HM6,158,2017,0.024
HM6,158,2017,0.025
HM6,158,2017,0.028
HM6,158,2018,0.039
HM6,158,2019,0.02
HM6,158,2020,0.011
HM6,158,2020,0.012
HM6,158,2020,0.021
HM6,158,2020,0.025
HM6,158,2020,0.025
HM6,158,2020,0.028
LH,45,2000,0.01
LH,45,2000,0.013
LH,45,2000,0.023
LH,45,2000,0.025
LH,45,2000,0.027
LH,45,2000,0.027
LH,45,2000,0.033
LH,45,2001,0.006
LH,45,2001,0.015
LH,45,2001,0.017
LH,45,2001,0.02
LH,45,2001,0.021
LH,45,2001,0.022
LH,45,2002,0.012
LH,45,2002,0.012
LH,45,2002,0.013
LH,45,2002,0.013
LH,45,2002,0.014
LH,45,2002,0.014
LH,45,2002,0.017
LH,45,2002,0.02
LH,45,2003,0.012
LH,45,2003,0.015
LH,45,2003,0.016
LH,45,2003,0.017
LH,45,2003,0.02
LH,45,2003,0.021
LH,45,2003,0.022
LH,45,2003,0.023
LH,45,2003,0.027
LH,45,2003,0.031
LH,45,2003,0.033
LH,45,2003,0.04
LH,45,2004,0.01
LH,45,2004,0.019
LH,45,2004,0.021
LH,45,2004,0.023
LH,45,2004,0.027
LH,45,2004,0.029
LH,45,2004,0.037
LH,45,2005,0.01
LH,45,2005,0.015
LH,45,2005,0.021
LH,45,2005,0.026
LH,45,2006,0.006
LH,45,2006,0.016
LH,45,2006,0.017
LH,45,2006,0.017
LH,45,2007,0.007
LH,45,2007,0.013
LH,45,2007,0.016
LH,45,2007,0.022
LH,45,2007,0.023
LH,45,2007,0.024
LH,45,2007,0.026
LH,45,2007,0.028
LH,45,2007,0.028
LH,45,2007,0.029
LH,45,2008,0.012
LH,45,2008,0.015
LH,45,2008,0.019
LH,45,2008,0.021
LH,45,2008,0.021
LH,45,2008,0.026
LH,45,2009,0.014
LH,45,2009,0.014
LH,45,2009,0.015
LH,45,2009,0.016
LH,45,2009,0.017
LH,45,2009,0.017
LH,45,2009,0.018
LH,45,2009,0.023
LH,45,2009,0.027
LH,45,2009,0.028
LH,45,2010,0.012
LH,45,2010,0.014
LH,45,2010,0.014
LH,45,2010,0.015
LH,45,2010,0.019
LH,45,2010,0.021
LH,45,2010,0.028
LH,45,2010,0.03
LH,45,2011,0.011
LH,45,2011,0.013
LH,45,2011,0.023
LH,45,2011,0.027
LH,45,2011,0.032
LH,45,2011,0.034
LH,45,2011,0.036
LH,45,2011,0.037
LH,45,2011,0.037
LH,45,2012,0.041
LH,45,2013,0.022
LH,45,2013,0.022
LH,45,2013,0.023
LH,45,2013,0.025
LH,45,2013,0.028
LH,45,2013,0.036
LH,45,2013,0.036
LH,45,2014,0.02
LH,45,2014,0.035
LH,45,2014,0.035
LH,45,2014,0.037
LH,45,2014,0.049
LH,45,2015,0.017
LH,45,2015,0.021
LH,45,2015,0.025
LH,45,2015,0.026
LH,45,2015,0.026
LH,45,2016,0.017
LH,45,2016,0.025
LH,45,2016,0.028
LH,45,2016,0.032
LH,45,2016,0.034
LH,45,2016,0.036
LH,45,2016,0.037
LH,45,2016,0.037
LH,45,2016,0.038
LH,45,2017,0.022
LH,45,2017,0.023
LH,45,2017,0.026
LH,45,2017,0.028
LH,45,2017,0.034
LH,45,2017,0.041
LH,45,2017,0.041
LH,45,2017,0.044
LH,45,2018,0.021
LH,45,2018,0.021
LH,45,2018,0.022
LH,45,2018,0.024
LH,45,2018,0.024
LH,45,2018,0.024
LH,45,2018,0.026
LH,45,2018,0.026
LH,45,2018,0.027
LH,45,2018,0.029
LH,45,2018,0.031
LH,45,2019,0.016
LH,45,2019,0.025
LH,45,2020,0.016
LH,45,2020,0.017
LH,45,2020,0.018
LH,45,2020,0.02
LH,45,2020,0.021
LH,45,2020,0.021
LH,45,2020,0.021
LH,45,2020,0.023
LH,45,2020,0.023
LH,45,2020,0.026
LH,45,2020,0.028
LH,71,2000,0.016
LH,71,2000,0.02
LH,71,2000,0.047
LH,71,2001,0.005
LH,71,2001,0.013
LH,71,2001,0.023
LH,71,2001,0.024
LH,71,2002,0.018
LH,71,2002,0.02
LH,71,2002,0.023
LH,71,2002,0.023
LH,71,2002,0.024
LH,71,2002,0.034
LH,71,2003,0.007
LH,71,2003,0.014
LH,71,2003,0.019
LH,71,2003,0.024
LH,71,2003,0.029
LH,71,2003,0.032
LH,71,2003,0.032
LH,71,2003,0.034
LH,71,2003,0.045
LH,71,2004,0.028
LH,71,2004,0.028
LH,71,2004,0.032
LH,71,2004,0.041
LH,71,2005,0.018
LH,71,2005,0.026
LH,71,2006,0.018
LH,71,2006,0.018
LH,71,2006,0.023
LH,71,2006,0.024
LH,71,2007,0.012
LH,71,2007,0.017
LH,71,2007,0.02
LH,71,2007,0.02
LH,71,2007,0.02
LH,71,2007,0.022
LH,71,2007,0.024
LH,71,2007,0.025
LH,71,2007,0.025
LH,71,2007,0.03
LH,71,2007,0.035
LH,71,2007,0.039
LH,71,2008,0.014
LH,71,2008,0.027
LH,71,2008,0.03
LH,71,2008,0.035
LH,71,2009,0.03
LH,71,2009,0.034
LH,71,2009,0.036
LH,71,2009,0.037
LH,71,2010,0.011
LH,71,2010,0.014
LH,71,2010,0.014
LH,71,2010,0.016
LH,71,2010,0.03
LH,71,2010,0.034
LH,71,2010,0.035
LH,71,2010,0.036
LH,71,2010,0.039
LH,71,2010,0.05
LH,71,2011,0.01
LH,71,2011,0.017
LH,71,2011,0.02
LH,71,2011,0.023
LH,71,2011,0.03
LH,71,2011,0.03
LH,71,2011,0.036
LH,71,2012,0.032
LH,71,2012,0.035
LH,71,2012,0.066
LH,71,2013,0.021
LH,71,2013,0.022
LH,71,2013,0.023
LH,71,2013,0.024
LH,71,2013,0.03
LH,71,2013,0.034
LH,71,2013,0.035
LH,71,2014,0.026
LH,71,2014,0.032
LH,71,2014,0.033
LH,71,2014,0.036
LH,71,2014,0.039
LH,71,2015,0.027
LH,71,2016,0.014
LH,71,2016,0.017
LH,71,2016,0.018
LH,71,2016,0.019
LH,71,2016,0.019
LH,71,2016,0.023
LH,71,2016,0.023
LH,71,2016,0.024
LH,71,2016,0.029
LH,71,2016,0.029
LH,71,2016,0.031
LH,71,2016,0.032
LH,71,2017,0.005
LH,71,2017,0.023
LH,71,2017,0.034
LH,71,2017,0.036
LH,71,2017,0.037
LH,71,2017,0.038
LH,71,2017,0.041
LH,71,2017,0.042
LH,71,2017,0.047
LH,71,2017,0.066
LH,71,2018,0.016
LH,71,2018,0.023
LH,71,2018,0.026
LH,71,2018,0.026
LH,71,2018,0.028
LH,71,2018,0.031
LH,71,2018,0.034
LH,71,2018,0.036
LH,71,2018,0.037
LH,71,2018,0.038
LH,71,2018,0.039
LH,71,2018,0.051
LH,71,2019,0.025
LH,71,2019,0.025
LH,71,2019,0.026
LH,71,2019,0.029
LH,71,2019,0.068
LH,71,2020,0.017
LH,71,2020,0.032
LH,71,2020,0.034
LH,71,2020,0.038
LH,71,2020,0.042
LH,71,2020,0.042
LH,71,2020,0.044
LH,71,2020,0.049
LH,L73,2000,0.019
LH,L73,2000,0.026
LH,L73,2000,0.03
LH,L73,2000,0.031
LH,L73,2001,0.019
LH,L73,2001,0.031
LH,L73,2001,0.032
LH,L73,2001,0.034
LH,L73,2001,0.035
LH,L73,2001,0.035
LH,L73,2002,0.027
LH,L73,2003,0.008
LH,L73,2003,0.027
LH,L73,2003,0.035
LH,L73,2003,0.036
LH,L73,2003,0.045
LH,L73,2004,0.004
LH,L73,2004,0.007
LH,L73,2004,0.007
LH,L73,2004,0.008
LH,L73,2004,0.013
LH,L73,2004,0.02
LH,L73,2004,0.022
LH,L73,2004,0.023
LH,L73,2004,0.024
LH,L73,2005,0.016
LH,L73,2005,0.021
LH,L73,2005,0.031
LH,L73,2005,0.035
LH,L73,2005,0.039
LH,L73,2006,0.014
LH,L73,2006,0.023
LH,L73,2007,0.014
LH,L73,2007,0.021
LH,L73,2007,0.023
LH,L73,2007,0.023
LH,L73,2007,0.027
LH,L73,2007,0.028
LH,L73,2007,0.03
LH,L73,2007,0.034
LH,L73,2008,0.005
LH,L73,2008,0.015
LH,L73,2008,0.021
LH,L73,2009,0.01
LH,L73,2009,0.018
LH,L73,2009,0.019
LH,L73,2009,0.028
LH,L73,2009,0.031
LH,L73,2009,0.031
LH,L73,2009,0.033
LH,L73,2010,0.013
LH,L73,2010,0.031
LH,L73,2011,0.011
LH,L73,2011,0.016
LH,L73,2011,0.023
LH,L73,2011,0.026
LH,L73,2011,0.033
LH,L73,2012,0.017
LH,L73,2012,0.018
LH,L73,2012,0.027
LH,L73,2013,0.02
LH,L73,2013,0.02
LH,L73,2013,0.024
LH,L73,2013,0.024
LH,L73,2013,0.024
LH,L73,2013,0.026
LH,L73,2013,0.028
LH,L73,2013,0.034
LH,L73,2014,0.027
LH,L73,2015,0.006
LH,L73,2015,0.019
LH,L73,2016,0.017
LH,L73,2016,0.018
LH,L73,2016,0.019
LH,L73,2016,0.022
LH,L73,2016,0.025
LH,L73,2016,0.031
LH,L73,2016,0.036
LH,L73,2017,0.007
LH,L73,2017,0.011
LH,L73,2018,0.009
LH,L73,2018,0.014
LH,L73,2018,0.016
LH,L73,2018,0.019
LH,L73,2018,0.022
LH,L73,2018,0.023
LH,L73,2018,0.024
LH,L73,2018,0.026
LH,L73,2018,0.028
LH,L73,2019,0.028
LH,L73,2020,0.008
LH,L73,2020,0.014
LH,L73,2020,0.019
LH,L73,2020,0.022
LH,L73,2020,0.029
LH,L116,2000,0.016
LH,L116,2000,0.022
LH,L116,2000,0.035
LH,L116,2001,0.007
LH,L116,2001,0.011
LH,L116,2001,0.023
LH,L116,2001,0.025
LH,L116,2001,0.026
LH,L116,2001,0.03
LH,L116,2001,0.03
LH,L116,2002,0.015
LH,L116,2002,0.016
LH,L116,2002,0.031
LH,L116,2003,0.014
LH,L116,2003,0.016
LH,L116,2003,0.017
LH,L116,2003,0.019
LH,L116,2003,0.019
LH,L116,2003,0.019
LH,L116,2003,0.02
LH,L116,2003,0.025
LH,L116,2003,0.034
LH,L116,2004,0.014
LH,L116,2004,0.014
LH,L116,2004,0.02
LH,L116,2004,0.021
LH,L116,2004,0.025
LH,L116,2004,0.028
LH,L116,2004,0.03
LH,L116,2004,0.035
LH,L116,2004,0.039
LH,L116,2004,0.039
LH,L116,2004,0.044
LH,L116,2004,0.066
LH,L116,2005,0.016
LH,L116,2005,0.018
LH,L116,2005,0.018
LH,L116,2005,0.02
LH,L116,2005,0.022
LH,L116,2005,0.023
LH,L116,2005,0.026
LH,L116,2005,0.027
LH,L116,2005,0.028
LH,L116,2005,0.033
LH,L116,2005,0.034
LH,L116,2005,0.046
LH,L116,2006,0.021
LH,L116,2007,0.012
LH,L116,2007,0.015
LH,L116,2007,0.016
LH,L116,2007,0.019
LH,L116,2007,0.02
LH,L116,2007,0.02
LH,L116,2007,0.023
LH,L116,2007,0.024
LH,L116,2007,0.024
LH,L116,2007,0.028
LH,L116,2007,0.028
LH,L116,2007,0.031
LH,L116,2007,0.033
LH,L116,2007,0.033
LH,L116,2007,0.033
LH,L116,2007,0.036
LH,L116,2007,0.038
LH,L116,2007,0.052
LH,L116,2008,0.011
LH,L116,2008,0.016
LH,L116,2008,0.02
LH,L116,2008,0.021
LH,L116,2009,0.013
LH,L116,2009,0.013
LH,L116,2009,0.015
LH,L116,2009,0.015
LH,L116,2009,0.016
LH,L116,2009,0.017
LH,L116,2009,0.017
LH,L116,2009,0.023
LH,L116,2009,0.026
LH,L116,2010,0.02
LH,L116,2010,0.021
LH,L116,2010,0.021
LH,L116,2010,0.023
LH,L116,2010,0.023
LH,L116,2010,0.024
LH,L116,2010,0.033
